tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,exoplanet_status
186812530,503.01,TOI-503.01,503,186812530.01,1,CP,9.19813,0.006,-0.006,1,0,08h17m16.89s,124.320365,,,,+12d36m04.76s,12.601322,,,,-9.336,0.095,-0.095,1.0,0.0,-9.945,0.053,-0.053,1.0,0.0,2460257.183851,0.000294,-0.000294,1,0,3.6773543,1.2e-06,-1.2e-06,1,0,1.441,0.185,-0.185,1,0,3949.0,167.475,-167.475,1,0,11.426,0.45212,-0.45212,1,0,786.44,,,,,1475.0,,,,,255.416,3.8885,-3.8885,1,0,7887.0,218.0,-218.0,1,0,4.28126,0.47567,-0.47567,1,0,1.68,0.06,-0.06,1,0,,2019-03-14 21:38:48,2024-01-04 16:02:02,2025-09-28 22:48:44,1.0
172871230,5273.01,TOI-5273.01,5273,172871230.01,1,FP,12.2794,0.006,-0.006,1,0,19h59m30.93s,299.878862,,,,+41d44m31.47s,41.742074,,,,-8.779,0.058,-0.058,1.0,0.0,-17.725,0.055,-0.055,1.0,0.0,2459442.295386,0.002718,-0.002718,1,0,3.4100261,1.98e-05,-1.98e-05,1,0,2.233,0.265,-0.265,1,0,5200.0,8.13195,-8.13195,1,0,7.9526,0.515343,-0.515343,1,0,406.598,,,,,1251.0,,,,,437.517,6.3985,-6.3985,1,0,6109.0,170.1,-170.1,1,0,4.43,0.08,-0.08,1,0,1.08,0.05,-0.05,1,0,,2022-02-28 23:23:56,2024-08-22 10:08:01,2025-09-28 22:48:44,0.0
219466803,5275.01,TOI-5275.01,5275,219466803.01,1,FP,12.9179,0.006,-0.006,1,0,13h59m35.06s,209.896071,,,,+74d04m23.74s,74.073261,,,,2.941,0.033,-0.033,1.0,0.0,-17.332,0.032,-0.032,1.0,0.0,2459618.541036,0.002518,-0.002518,1,0,12.5951009,5.64e-05,-5.64e-05,1,0,0.876,0.292,-0.292,1,0,4280.0,78.6774,-78.6774,1,0,8.14346,1.16273,-1.16273,1,0,2.98815,,,,,366.0,,,,,486.898,4.4715,-4.4715,1,0,5251.0,125.3,-125.3,1,0,4.32,0.09,-0.09,1,0,1.09,0.06,-0.06,1,0,,2022-02-28 23:23:57,2025-04-30 12:03:16,2025-09-28 22:48:44,0.0
403693875,528.01,TOI-528.01,528,403693875.01,1,FP,13.3675,0.006,-0.006,1,0,07h00m01.48s,105.006164,,,,+11d02m35.69s,11.043248,,,,-9.928,0.054,-0.054,1.0,0.0,-46.202,0.044,-0.044,1.0,0.0,2458469.695633,,,1,0,3.5248693,,,1,0,3.1475424,,,1,0,24987.7992456,,,1,0,9.045877,1.5458469,-1.5458469,1,0,53.1308724,,,,,688.5833009,,,,,192.351,1.24,-1.24,1,0,3965.0,147.0,-147.0,1,0,4.68568,0.375183,-0.375183,1,0,0.613,0.1,-0.1,1,0,,2019-03-28 00:07:14,2025-08-15 16:00:02,2025-09-28 22:48:44,0.0
399956873,5283.01,TOI-5283.01,5283,399956873.01,1,FP,11.7513,0.009,-0.009,1,0,19h10m09.11s,287.537943,,,,+52d17m16.97s,52.288047,,,,-4.527,0.057,-0.057,1.0,0.0,0.688,0.054,-0.054,1.0,0.0,2459831.192001,0.002331,-0.002331,1,0,6.949428,2.77e-05,-2.77e-05,1,0,2.725,0.207,-0.207,1,0,3050.0,2.79174,-2.79174,1,0,9.02158,0.508686,-0.508686,1,0,208.013,,,,,1058.0,,,,,624.699,11.5895,-11.5895,1,0,6817.0,241.6,-241.6,1,0,4.18,0.09,-0.09,1,0,1.61,0.07,-0.07,1,0,,2022-02-28 23:24:01,2024-08-22 10:08:01,2025-09-28 22:48:44,0.0
366411016,5529.01,TOI-5529.01,5529,366411016.01,1,KP,11.8964,0.006,-0.006,1,0,08h25m51.45s,126.464358,,,,+10d14m47.68s,10.246577,,,,97.098,0.072,-0.072,1.0,0.0,-89.333,0.045,-0.045,1.0,0.0,2459235.706758,0.008464,-0.008464,1,0,8.8652886,0.0001884,-0.0001884,1,0,3.2904518,0.5682465,-0.5682465,1,0,1699.9442212,362.6764,-362.6764,1,0,4.2853969,6.5190644,-6.5190644,1,0,53.9860738,,,,,691.3376127,,,,,203.896,1.727,-1.727,1,0,5368.0,127.01,-127.01,1,0,4.71954,0.0869785,-0.0869785,1,0,0.697439,0.0389547,-0.0389547,1,0,,2022-04-20 21:11:31,2024-01-31 16:02:01,2025-09-28 22:48:44,1.0
161477033,553.01,TOI-553.01,553,161477033.01,1,FA,10.0614,0.006,-0.006,1,0,04h53m02.71s,73.261286,,,,-45d32m25.46s,-45.540405,,,,50.694,0.039,-0.039,1.0,0.0,67.504,0.041,-0.041,1.0,0.0,2458443.221518,0.003863,-0.003863,1,0,14.058151,0.005392,-0.005392,1,0,3.514627,0.849132,-0.849132,1,0,858.616845,109.45815,-109.45815,1,0,2.467289,2.266664,-2.266664,1,0,41.3300316,,,,,646.6751668,,,,,108.159,0.235,-0.235,1,0,5465.0,186.0,-186.0,1,0,4.57025,0.276352,-0.276352,1,0,0.839854,0.102877,-0.102877,1,0,,2019-02-26 16:21:07,2024-05-03 10:08:02,2025-09-28 22:48:44,0.0
176868951,5534.01,TOI-5534.01,5534,176868951.01,1,KP,11.3328,0.006,-0.006,1,0,12h11m00.34s,182.751404,,,,-09d45m54.86s,-9.765239,,,,-39.485,0.091,-0.091,1.0,0.0,-5.371,0.083,-0.083,1.0,0.0,2459280.989488,0.000638,-0.000638,1,0,0.3693057,7.7e-06,-7.7e-06,1,0,1.0027781,0.2169554,-0.2169554,1,0,755.6535935,63.054474,-63.054474,1,0,2.1341819,1.6865956,-1.6865956,1,0,3842.3392138,,,,,2008.0229649,,,,,152.509,1.071,-1.071,1,0,5129.0,129.027,-129.027,1,0,4.61786,0.0850693,-0.0850693,1,0,0.755722,0.0461005,-0.0461005,1,0,,2022-04-20 21:11:33,2024-01-31 16:02:01,2025-09-28 22:48:44,1.0
411697517,5535.01,TOI-5535.01,5535,411697517.01,1,KP,14.4087,0.006,-0.006,1,0,05h13m21.39s,78.339119,,,,+16d24m51.12s,16.414199,,,,1.477,2.146,-2.146,1.0,0.0,1.462,2.146,-2.146,1.0,0.0,2459174.356092,0.003084,-0.003084,1,0,3.3863171,2.91e-05,-2.91e-05,1,0,3.2671057,0.4641135,-0.4641135,1,0,6259.8518041,539.0171,-539.0171,1,0,,,,1,0,512.9234115,,,,,1213.7601651,,,,,1314.53,,,1,0,5780.0,,,1,0,4.438,,,1,0,,,,1,0,,2022-04-20 21:11:33,2024-11-26 16:02:02,2025-09-28 22:48:44,1.0
407966340,554.01,TOI-554.01,554,407966340.01,1,CP,6.4386,0.006,-0.006,1,0,04h02m59.6s,60.748336,,,,+09d12m27.96s,9.207768,,,,89.567,0.113,-0.113,1.0,0.0,-165.762,0.056,-0.056,1.0,0.0,2458442.61543,0.000885,-0.000885,1,0,7.0491608,7.7e-06,-7.7e-06,1,0,3.5024531,0.0891205,-0.0891205,1,0,300.5227138,8.960467,-8.960467,1,0,2.8464941,0.1337324,-0.1337324,1,0,489.6346689,,,,,1199.7417985,,,,,45.6181,0.12505,-0.12505,1,0,6337.87,44.6906,-44.6906,1,0,4.438,,,1,0,1.42717,0.0557185,-0.0557185,1,0,,2019-04-03 17:54:53,2025-04-21 12:03:49,2025-09-28 22:48:44,1.0
462715015,5769.01,TOI-5769.01,5769,462715015.01,1,FP,11.5578,0.006,-0.006,1,0,18h02m56.66s,270.736094,,,,+20d04m09.87s,20.069409,,,,9.094,0.049,-0.049,1.0,0.0,12.576,0.074,-0.074,1.0,0.0,2459767.984121,0.001577,-0.001577,1,0,1.7548863,1.15e-05,-1.15e-05,1,0,1.314,0.17,-0.17,1,0,2620.0,4.47975,-4.47975,1,0,5.83196,0.393506,-0.393506,1,0,397.807,,,,,1244.0,,,,,278.969,3.127,-3.127,1,0,5589.0,128.7,-128.7,1,0,4.37,0.08,-0.08,1,0,1.08,0.06,-0.06,1,0,,2022-09-01 23:42:04,2025-08-27 12:03:56,2025-09-28 22:48:44,0.0
423275733,578.01,TOI-578.01,578,423275733.01,1,KP,12.3368,0.007,-0.007,1,0,09h22m01.52s,140.506316,,,,-23d56m45.97s,-23.946102,,,,-15.834,0.061,-0.061,1.0,0.0,15.197,0.089,-0.089,1.0,0.0,2459278.251179,0.001002,-0.001002,1,0,2.0528684,3.1e-06,-3.1e-06,1,0,2.6201128,0.0590714,-0.0590714,1,0,8982.0803562,186.39113,-186.39113,1,0,17.6267405,1.0658941,-1.0658941,1,0,3140.923774,,,,,1909.3436393,,,,,730.933,23.4385,-23.4385,1,0,6010.0,,,1,0,4.13259,,,1,0,1.70948,0.0996984,-0.0996984,1,0,,2019-04-05 20:18:19,2021-12-02 16:02:01,2025-09-28 22:48:44,1.0
219164808,504.01,TOI-504.01,504,219164808.01,1,FP,9.6646,0.006,-0.006,1,0,06h03m05.78s,90.77407,,,,-52d05m03.52s,-52.084311,,,,-8.962,0.062,-0.062,1.0,0.0,11.404,0.065,-0.065,1.0,0.0,2459358.890413,0.000217,-0.000217,1,0,1.6773063,8e-07,-8e-07,1,0,2.352,0.028,-0.028,1,0,3910.0,75.2842,-75.2842,1,0,29.2836,2.71543,-2.71543,1,0,15535.1,,,,,3110.0,,,,,425.719,5.639,-5.639,1,0,6915.0,204.0,-204.0,1,0,4.17618,1.79143,-1.79143,1,0,2.56,0.1,-0.1,1,0,,2019-03-08 14:44:08,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
268644785,505.01,TOI-505.01,505,268644785.01,1,KP,10.6815,0.006,-0.006,1,0,07h49m39.59s,117.414976,,,,-52d07m13.61s,-52.120447,,,,-4.516,0.041,-0.041,1.0,0.0,-2.283,0.039,-0.039,1.0,0.0,2459299.865444,0.001118,-0.001118,1,0,3.3294649,9e-07,-9e-07,1,0,4.0123108,0.015446,-0.015446,1,0,10603.9863905,35.749672,-35.749672,1,0,16.0269619,0.6831824,-0.6831824,1,0,1612.761812,,,,,1616.2640286,,,,,324.683,2.4605,-2.4605,1,0,6003.0,,,1,0,4.16979,,,1,0,1.52238,0.0646733,-0.0646733,1,0,,2019-03-08 14:44:09,2021-12-01 16:02:01,2025-09-28 22:48:44,1.0
438490744,529.01,TOI-529.01,529,438490744.01,1,FP,14.1396,0.008,-0.008,1,0,06h41m01.43s,100.255965,,,,+16d35m19.66s,16.588795,,,,-2.492,0.138,-0.138,1.0,0.0,-189.117,0.117,-0.117,1.0,0.0,2458468.4958,0.002003,-0.002003,1,0,1.665878,0.000283,-0.000283,1,0,4.956738,0.144742,-0.144742,1,0,85643.986097,2600.0479,-2600.0479,1,0,6.98229,5.428897,-5.428897,1,0,10.9121139,,,,,463.5504123,,,,,63.0507,0.44045,-0.44045,1,0,3021.0,97.0,-97.0,1,0,5.10725,0.532457,-0.532457,1,0,0.172,0.038,-0.038,1,0,,2019-03-28 00:07:14,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
250111245,5293.01,TOI-5293.01,5293,250111245.01,1,CP,13.9766,0.006,-0.006,1,0,23h43m18.88s,355.828682,,,,-02d02m42.34s,-2.045095,,,,-16.78,0.113,-0.113,1.0,0.0,0.39,0.059,-0.059,1.0,0.0,2459466.496662,0.000968,-0.000968,1,0,2.9304371,0.0002822,-0.0002822,1,0,1.73,0.087,-0.087,1,0,50830.0,33.6627,-33.6627,1,0,11.8933,,,1,0,31.8905,,,,,662.0,,,,,162.229,1.3055,-1.3055,1,0,3692.0,122.0,-122.0,1,0,4.77,,,1,0,0.5,,,1,0,,2022-02-28 23:25:41,2024-08-22 10:08:01,2025-09-28 22:48:44,1.0
241102583,5296.01,TOI-5296.01,5296,241102583.01,1,FP,12.4323,0.007,-0.007,1,0,21h55m54.79s,328.978312,,,,-00d56m14.67s,-0.937407,,,,44.386,0.045,-0.045,1.0,0.0,-7.432,0.051,-0.051,1.0,0.0,2459820.897665,0.000548,-0.000548,1,0,1.7386091,3.7e-06,-3.7e-06,1,0,1.691,0.07,-0.07,1,0,18980.0,608.095,-608.095,1,0,10.8015,2.15843,-2.15843,1,0,444.5,,,,,1279.0,,,,,271.346,2.0485,-2.0485,1,0,5362.8,134.0,-134.0,1,0,4.65,0.09,-0.09,1,0,0.75,0.05,-0.05,1,0,,2022-02-28 23:25:42,2024-08-22 10:08:01,2025-09-28 22:48:44,0.0
387690507,530.01,TOI-530.01,530,387690507.01,1,CP,13.5287,0.008,-0.008,1,0,06h53m39.08s,103.412833,,,,+12d52m53.68s,12.881578,,,,13.682,0.083,-0.083,1.0,0.0,-62.577,0.073,-0.073,1.0,0.0,2458470.202595,0.000649,-0.000649,1,0,6.3875739,4.7e-06,-4.7e-06,1,0,2.5660579,0.0870855,-0.0870855,1,0,23994.2960408,539.49713,-539.49713,1,0,8.6121163,0.3353539,-0.3353539,1,0,14.2590446,,,,,495.6126203,,,,,148.762,1.101,-1.101,1,0,3688.0,69.0,-69.0,1,0,4.78199,0.354944,-0.354944,1,0,0.544769,0.0163464,-0.0163464,1,0,,2019-03-28 00:07:14,2024-11-15 16:02:02,2025-09-28 22:48:44,1.0
58825110,5301.01,TOI-5301.01,5301,58825110.01,1,CP,11.1893,0.007,-0.007,1,0,00h51m57.79s,12.990801,,,,+13d04m42.14s,13.078371,,,,5.761,0.088,-0.088,1.0,0.0,-5.445,0.053,-0.053,1.0,0.0,2459494.147012,0.001714,-0.001714,1,0,5.8588751,2.5e-05,-2.5e-05,1,0,3.581,0.201,-0.201,1,0,2690.0,1.22771,-1.22771,1,0,12.1366,0.740487,-0.740487,1,0,429.794,,,,,1268.0,,,,,629.161,20.002,-20.002,1,0,6418.0,133.4,-133.4,1,0,3.82,0.09,-0.09,1,0,2.31,0.13,-0.13,1,0,,2022-02-28 23:27:32,2025-04-21 12:03:49,2025-09-28 22:48:44,1.0
407966340,554.02,TOI-554.02,554,407966340.02,2,CP,6.4386,0.006,-0.006,1,0,04h02m59.6s,60.748336,,,,+09d12m27.96s,9.207768,,,,89.567,0.113,-0.113,1.0,0.0,-165.762,0.056,-0.056,1.0,0.0,2458438.475888,0.001244,-0.001244,1,0,3.0440441,9.2e-06,-9.2e-06,1,0,1.3542885,0.0729524,-0.0729524,1,0,82.7350431,9.199939,-9.199939,1,0,1.3337425,0.5104449,-0.5104449,1,0,1500.1020491,,,,,1587.2668665,,,,,45.6181,0.12505,-0.12505,1,0,6337.87,44.6906,-44.6906,1,0,4.438,,,1,0,1.42717,0.0557185,-0.0557185,1,0,,2022-04-20 20:40:06,2025-04-21 12:03:49,2025-09-28 22:48:44,1.0
456305193,5540.01,TOI-5540.01,5540,456305193.01,1,FP,10.2003,0.006,-0.006,1,0,07h50m56.99s,117.737465,,,,+67d02m35.53s,67.043203,,,,-8.61,0.043,-0.043,1.0,0.0,-27.029,0.058,-0.058,1.0,0.0,2460338.238011,0.000618,-0.000618,1,0,1.0995742,7e-07,-7e-07,1,0,0.952,0.15,-0.15,1,0,3168.0,195.464,-195.464,1,0,9.72799,0.528396,-0.528396,1,0,1068.72,,,,,1592.0,,,,,242.868,2.3905,-2.3905,1,0,6040.0,128.6,-128.6,1,0,4.13,0.08,-0.08,1,0,1.51,0.07,-0.07,1,0,,2022-04-20 22:27:38,2024-03-04 10:08:01,2025-09-28 22:48:44,0.0
466206508,5542.01,TOI-5542.01,5542,466206508.01,1,CP,11.8452,0.006,-0.006,1,0,20h11m11.62s,302.798423,,,,-61d08m07.68s,-61.135466,,,,-6.145,0.052,-0.052,1.0,0.0,-3.022,0.045,-0.045,1.0,0.0,2458979.845973,0.001863,-0.001863,1,0,75.1247037,0.0007741,-0.0007741,1,0,8.599,0.749,-0.749,1,0,11171.0,7.34945,-7.34945,1,0,13.8062,0.849997,-0.849997,1,0,7.6236,,,,,462.0,,,,,348.849,3.641,-3.641,1,0,5392.9,124.1,-124.1,1,0,4.2,0.08,-0.08,1,0,1.27,0.07,-0.07,1,0,,2022-05-17 20:07:48,2024-09-18 10:08:02,2025-09-28 22:48:44,1.0
170849515,555.01,TOI-555.01,555,170849515.01,1,CP,14.857,0.007,-0.007,1,0,04h41m21.54s,70.339767,,,,-32d19m13.5s,-32.320417,,,,-5.429,0.057,-0.057,1.0,0.0,-38.609,0.09,-0.09,1.0,0.0,2458438.147508,0.000585,-0.000585,1,0,1.9416366,3.3e-06,-3.3e-06,1,0,1.9321358,0.0801912,-0.0801912,1,0,32945.1347849,1000.52655,-1000.52655,1,0,11.7569044,0.5201643,-0.5201643,1,0,127.6742735,,,,,857.3252177,,,,,385.689,5.7415,-5.7415,1,0,3837.0,133.0,-133.0,1,0,4.72608,0.400388,-0.400388,1,0,0.633668,0.0202681,-0.0202681,1,0,,2019-04-03 17:54:53,2024-09-10 10:08:02,2025-09-28 22:48:44,1.0
375942197,5815.01,TOI-5815.01,5815,375942197.01,1,KP,11.5352,0.009,-0.009,1,0,20h54m44.95s,313.687293,,,,+09d10m44.65s,9.179069,,,,-6.192,0.064,-0.064,1.0,0.0,-4.954,0.062,-0.062,1.0,0.0,2459797.700003,0.001389,-0.001389,1,0,3.8993831,0.0004311,-0.0004311,1,0,5.1857347,0.121649,-0.121649,1,0,6492.4843324,205.08029,-205.08029,1,0,15.2636582,0.9159476,-0.9159476,1,0,1703.2412549,,,,,1638.4711226,,,,,568.42,11.694,-11.694,1,0,6152.0,134.099,-134.099,1,0,3.96619,0.0844973,-0.0844973,1,0,1.86222,0.0965226,-0.0965226,1,0,,2022-10-12 18:12:32,2022-10-16 12:02:28,2025-09-28 22:48:44,1.0
418604868,5817.01,TOI-5817.01,5817,418604868.01,1,CP,8.0581,0.006,-0.006,1,0,21h29m30.67s,322.377799,,,,+21d28m28.3s,21.474527,,,,-10.357,0.113,-0.113,1.0,0.0,-89.83,0.113,-0.113,1.0,0.0,2459799.303854,0.003084,-0.003084,1,0,15.6146058,0.0042941,-0.0042941,1,0,5.8168055,0.5161061,-0.5161061,1,0,467.1437307,32.63327,-32.63327,1,0,3.0272584,1.1366028,-1.1366028,1,0,126.863222,,,,,855.9604214,,,,,80.7542,0.3896,-0.3896,1,0,5809.0,117.775,-117.775,1,0,4.17404,0.0730029,-0.0730029,1,0,1.3820699,0.0642412,-0.0642412,1,0,,2022-10-12 18:12:33,2025-05-16 12:03:36,2025-09-28 22:48:44,1.0
283419843,5818.01,TOI-5818.01,5818,283419843.01,1,KP,12.5375,0.007,-0.007,1,0,21h03m37.32s,315.90549,,,,+11d59m21.72s,11.989367,,,,4.218,0.056,-0.056,1.0,0.0,-6.154,0.054,-0.054,1.0,0.0,2459799.022189,0.001291,-0.001291,1,0,2.6052674,0.000258,-0.000258,1,0,4.24521,0.1025351,-0.1025351,1,0,11139.9639243,338.07855,-338.07855,1,0,17.8543699,1.0791512,-1.0791512,1,0,2114.8556223,,,,,1729.5771164,,,,,738.519,19.423,-19.423,1,0,5916.0,122.303,-122.303,1,0,4.02617,0.077383,-0.077383,1,0,1.66978,0.0900829,-0.0900829,1,0,,2022-10-12 18:12:34,2022-10-16 12:02:28,2025-09-28 22:48:44,1.0
287474726,582.01,TOI-582.01,582,287474726.01,1,FP,9.3994,0.007,-0.007,1,0,08h28m30.73s,127.128062,,,,-28d21m33.31s,-28.359254,,,,-7.079,0.071,-0.071,1.0,0.0,2.863,0.068,-0.068,1.0,0.0,2459230.051423,0.0048,-0.0048,1,0,3.7442007,0.0012046,-0.0012046,1,0,3.5004762,0.3500947,-0.3500947,1,0,803.2627817,109.78208,-109.78208,1,0,18.117379,20.382994,-20.382994,1,0,38392.1562998,,,,,3570.099957,,,,,900.651,38.0205,-38.0205,1,0,9988.0,138.2,-138.2,1,0,3.59,0.07,-0.07,1,0,4.23822,0.207362,-0.207362,1,0,,2019-04-13 05:20:07,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
459730973,5820.01,TOI-5820.01,5820,459730973.01,1,KP,11.07,0.008,-0.008,1,0,21h02m07.67s,315.531949,,,,+07d03m22.6s,7.056279,,,,-9.074,0.108,-0.108,1.0,0.0,5.683,0.103,-0.103,1.0,0.0,2459799.366946,0.001461,-0.001461,1,0,3.9156848,0.0004516,-0.0004516,1,0,3.584776,0.084946,-0.084946,1,0,6668.8007799,239.16815,-239.16815,1,0,16.7083729,1.0933385,-1.0933385,1,0,1704.493923,,,,,1638.7722976,,,,,466.433,19.156,-19.156,1,0,6228.0,129.066,-129.066,1,0,3.98845,0.0934681,-0.0934681,1,0,1.83823,0.113528,-0.113528,1,0,,2022-10-12 18:12:35,2022-10-16 12:02:28,2025-09-28 22:48:44,1.0
354619337,5821.01,TOI-5821.01,5821,354619337.01,1,KP,8.08821,0.006,-0.006,1,0,21h10m12.37s,317.551526,,,,+10d44m20.03s,10.738897,,,,-5.719,0.1,-0.1,1.0,0.0,5.379,0.099,-0.099,1.0,0.0,2460556.771408,0.000154,-0.000154,1,0,2.1425095,9e-07,-9e-07,1,0,5.163,0.039,-0.039,1,0,7961.0,117.516,-117.516,1,0,21.3705,0.644475,-0.644475,1,0,38711.5,,,,,3907.0,,,,,182.273,1.9425,-1.9425,1,0,7893.0,138.264,-138.264,1,0,4.105,0.0759884,-0.0759884,1,0,2.02,0.06,-0.06,1,0,,2022-10-12 18:12:35,2024-11-14 10:08:02,2025-09-28 22:48:44,1.0
466390120,5822.01,TOI-5822.01,5822,466390120.01,1,KP,12.0671,0.007,-0.007,1,0,21h50m39.77s,327.665695,,,,+10d27m46.58s,10.462939,,,,-5.753,0.068,-0.068,1.0,0.0,-8.546,0.069,-0.069,1.0,0.0,2459797.810597,0.000831,-0.000831,1,0,1.5487245,9.12e-05,-9.12e-05,1,0,2.8258531,0.0675093,-0.0675093,1,0,9869.0318921,313.60062,-313.60062,1,0,14.506178,0.9901076,-0.9901076,1,0,2978.2047666,,,,,1884.119256,,,,,523.337,16.812,-16.812,1,0,5887.35,140.065,-140.065,1,0,4.16889,0.0876321,-0.0876321,1,0,1.41021,0.089118,-0.089118,1,0,,2022-10-12 18:12:36,2022-10-16 12:02:28,2025-09-28 22:48:44,1.0
248853232,5823.01,TOI-5823.01,5823,248853232.01,1,KP,8.8628,0.006,-0.006,1,0,21h00m06.23s,315.025966,,,,-05d05m41.49s,-5.094857,,,,33.676,0.08,-0.08,1.0,0.0,-93.436,0.043,-0.043,1.0,0.0,2459798.775459,0.000132,-0.000132,1,0,3.8681492,3.93e-05,-3.93e-05,1,0,2.1610195,0.0107073,-0.0107073,1,0,17259.9935362,75.777336,-75.777336,1,0,12.2658903,0.8907931,-0.8907931,1,0,180.5563786,,,,,934.9167883,,,,,49.9605,0.13165,-0.13165,1,0,4746.0,125.37,-125.37,1,0,4.4323,0.0935477,-0.0935477,1,0,0.877591,0.0636256,-0.0636256,1,0,,2022-10-12 18:12:36,2022-10-16 12:02:28,2025-09-28 22:48:44,1.0
272366748,5824.01,TOI-5824.01,5824,272366748.01,1,KP,14.8018,0.008,-0.008,1,0,19h45m34.37s,296.393195,,,,+45d34m06.72s,45.568533,,,,2.16,0.052,-0.052,1.0,0.0,-6.358,0.052,-0.052,1.0,0.0,2459800.057422,0.005219,-0.005219,1,0,3.8555897,4.92e-05,-4.92e-05,1,0,3.2379644,0.374469,-0.374469,1,0,16813.9237374,1257.0226,-1257.0226,1,0,13.9654622,1.28814,-1.28814,1,0,456.1749634,,,,,1178.6981748,,,,,1257.16,48.67,-48.67,1,0,5741.0,124.0,-124.0,1,0,4.40631,,,1,0,1.05268,,,1,0,,2022-10-12 18:12:37,2023-03-15 16:02:02,2025-09-28 22:48:44,1.0
407146538,5055.01,TOI-5055.01,5055,407146538.01,1,FP,11.9139,0.006,-0.006,1,0,15h40m36.68s,235.152828,,,,-81d12m29.67s,-81.208241,,,,-3.915,0.038,-0.038,1.0,0.0,-21.842,0.039,-0.039,1.0,0.0,2460069.763644,0.002779,-0.002779,1,0,2.0915616,1.26e-05,-1.26e-05,1,0,3.634,0.241,-0.241,1,0,2560.0,552.079,-552.079,1,0,14.2961,4.26469,-4.26469,1,0,10148.1,,,,,2796.0,,,,,439.874,4.431,-4.431,1,0,5551.0,131.6,-131.6,1,0,4.01,0.08,-0.08,1,0,1.62,0.09,-0.09,1,0,,2022-01-06 22:50:05,2025-05-15 13:53:15,2025-09-28 22:48:44,0.0
274138511,506.01,TOI-506.01,506,274138511.01,1,FP,10.4215,0.006,-0.006,1,0,07h46m44.88s,116.68702,,,,+06d26m44.05s,6.445569,,,,-7.001,0.067,-0.067,1.0,0.0,-30.304,0.037,-0.037,1.0,0.0,2458492.500001,0.003381,-0.003381,1,0,2.774207,0.000722,-0.000722,1,0,2.393565,0.531679,-0.531679,1,0,693.389889,66.471954,-66.471954,1,0,2.582442,3.122172,-3.122172,1,0,444.231028,,,,,1170.9058394,,,,,267.292,2.665,-2.665,1,0,5280.0,183.0,-183.0,1,0,4.44454,2.00384,-2.00384,1,0,0.945062,0.945062,-0.945062,1,0,,2019-03-14 21:38:48,2021-12-08 10:10:01,2025-09-28 22:48:44,0.0
243244680,5065.01,TOI-5065.01,5065,243244680.01,1,KP,9.66896,0.006,-0.006,1,0,09h06m17.81s,136.574193,,,,+19d24m07.41s,19.402057,,,,45.492,0.06,-0.06,1.0,0.0,-41.791,0.045,-0.045,1.0,0.0,2459575.851873,0.000749,-0.000749,1,0,19.4921473,7.9e-06,-7.9e-06,1,0,3.568,0.061,-0.061,1,0,1700.0,0.107002,-0.107002,1,0,5.50689,0.255766,-0.255766,1,0,31.9085,,,,,662.0,,,,,181.69,1.286,-1.286,1,0,6128.0,124.1,-124.1,1,0,4.23,0.08,-0.08,1,0,1.36,0.06,-0.06,1,0,,2022-01-06 23:39:34,2024-02-01 16:02:02,2025-09-28 22:48:44,1.0
117275513,5067.01,TOI-5067.01,5067,117275513.01,1,KP,11.7421,0.006,-0.006,1,0,08h43m30.8s,130.878348,,,,+24d25m22.64s,24.422956,,,,1.18,0.058,-0.058,1.0,0.0,-34.594,0.037,-0.037,1.0,0.0,2460276.929305,0.002662,-0.002662,1,0,4.6886342,5.8e-06,-5.8e-06,1,0,2.651,0.107,-0.107,1,0,1469.0,28.776,-28.776,1,0,3.36071,0.226598,-0.226598,1,0,133.083,,,,,946.0,,,,,201.856,1.4895,-1.4895,1,0,4954.0,129.1,-129.1,1,0,4.47,0.09,-0.09,1,0,0.87,0.06,-0.06,1,0,,2022-01-06 23:39:35,2024-02-02 10:08:02,2025-09-28 22:48:44,1.0
